# id                    Nep   period     totamp   A1      A2      A3      phi1     phi2     phi3     phi21    phi31    meanmag   cost     phcov   phcov2   snr      Npt   order   minmax   phaseshift   id_2                  Nep_rv   totamp_rv   A1_rv     A2_rv    A3_rv    phi1_rv   phi2_rv   phi3_rv   phi21_rv   phi31_rv   mean_rv    cost_rv   phcov_rv   snr_rv    Npt_rv   order_rv   minmax_rv   remark  
  5413725466808434048   65    0.605068   0.395    0.158   0.065   0.034   -1.717   5.686    0.775    9.1189   5.925    10.183    0.0115   0.933   0.939    191.3    65    6       0.425    -0.273       5413725466808434048   26       48.112      21.075    6.546    4.599    -0.105    2.75      -0.902    9.2427     5.6958     135.309    4.0127    0.865      143.5     26       3          47.908      1       
  5408455713734557824   52    0.621272   0.464    0.185   0.081   0.034   2.257    0.793    -0.285   8.8464   5.5111   13.533    0.0262   0.943   0.927    103.2    52    4       0.554    0.359        5408455713734557824   18       53.614      20.832    9.395    2.096    -0.067    2.73      -1.187    9.1481     5.298      421.048    3.027     0.881      52.1      18       3          65.105      1       
  5101087169464377856   64    0.615068   0.739    0.279   0.134   0.075   -0.425   1.627    -2.233   8.7613   5.3268   13.529    0.0143   0.933   0.949    335.2    64    6       0.801    -0.068       5101087169464377856   22       78.975      23.786    15.878   8.519    -0.218    1.855     -2.247    8.5738     4.6898     -23.504    8.7442    0.79       36.4      22       4          109.302     2       
  4992305406019690368   63    0.59997    0.785    0.255   0.133   0.095   2.261    0.779    -0.433   8.8237   5.3512   12.87     0.0211   0.946   0.94     277.5    63    6       0.821    0.36         4992305406019690368   26       119.475     38.187    14.451   10.815   -0.245    3.656     -2.822    10.4287    4.1949     -81.369    6.4198    0.893      135.1     26       4          123.962     0       
  4874812486829661312   54    0.548954   0.565    0.248   0.089   0.038   0.748    3.897    0.977    8.6847   5.0157   13.2      0.049    0.934   0.92     89.5     54    4       0.791    0.119        4874812486829661312   24       57.825      25.905    7.906    0.334    0.033     2.234     0.36      8.4515     6.5447     -15.357    8.3624    0.865      30.6      24       3          89.717      1       
  4441044051476850816   57    0.778781   0.593    0.219   0.103   0.062   -0.506   1.77     -2.027   9.0649   5.7734   13.135    0.0032   0.918   0.884    895.9    57    6       0.607    -0.081       4441044051476850816   24       58.879      24.357    9.34     4.473    0.049     3.259     0.127     9.4441     6.2627     -245.49    3.9061    0.771      55.2      24       5          49.237      1       
  4373335399587661184   49    0.667789   0.685    0.242   0.123   0.075   -2.211   4.599    -0.945   9.0211   5.6877   12.133    0.0038   0.907   0.923    847.8    49    6       0.679    -0.352       4373335399587661184   27       60.725      23.146    10.247   6.399    -0.317    1.87      -1.668    8.7872     5.566      67.094     2.8762    0.859      117.8     27       4          67.301      1       
  4346685578493117696   49    0.499809   0.83     0.306   0.156   0.075   0.348    3.34     0.091    8.9282   5.3314   12.988    0.0333   0.909   0.918    149.7    49    5       0.932    0.055        4346685578493117696   25       54.058      23.395    7.763    2.777    -0.015    2.681     -0.8      8.9951     5.5293     -35.005    4.3189    0.857      64.6      25       3          64.667      1       
  4227182820761314816   51    0.593571   1.052    0.356   0.184   0.121   0.994    4.376    1.871    8.6713   5.1725   13.769    0.0125   0.927   0.892    1047.7   51    6       1.047    0.158        4227182820761314816   20       89.08       38.493    14.122   6.307    -0.481    2.956     -1.084    10.2011    6.6424     -132.072   10.5563   0.789      41.3      20       3          105.477     1       
  4130998471279919744   47    0.608688   0.604    0.213   0.104   0.067   -0.512   1.601    -2.255   8.9091   5.5659   12.416    0.0035   0.938   0.925    814.2    47    5       0.593    -0.082       4130998471279919744   27       71.081      25.168    9.271    7.014    -0.176    2.457     -1.453    9.0917     5.3575     239.502    3.1239    0.917      137.7     27       6          81.903      1       
  3987132730604268160   45    0.504054   0.51     0.178   0.086   0.064   -0.934   0.381    1.943    8.532    4.7442   12.219    0.0043   0.855   0.896    402.0    45    6       0.513    -0.149       3987132730604268160   27       13.949      6.887     0.965    0.258    -0.079    2.284     -1.57     8.7243     4.949      247.014    5.3196    0.799      13.2      27       3          32.313      2       
  3720468832650308352   54    0.471108   0.69     0.224   0.116   0.084   -1.676   5.198    -0.186   8.5502   4.8421   11.164    0.0078   0.911   0.93     727.6    54    6       0.695    -0.267       3720468832650308352   23       63.864      22.551    7.219    1.553    -0.437    1.775     -2.944    8.9326     4.6509     4.071      1.0366    0.902      255.6     23       5          62.241      1       
  3528655352692932224   56    0.586065   0.644    0.232   0.118   0.068   0.336    3.304    0.327    8.916    5.6034   13.179    0.0021   0.927   0.875    1150.4   56    5       0.635    0.053        3528655352692932224   25       57.174      27.468    5.769    0.267    -0.138    2.414     -1.064    8.9727     5.6322     4.14       5.0081    0.88       62.9      25       3          63.427      1       
  3486473757325180032   62    0.650301   0.49     0.216   0.075   0.039   -0.367   1.716    -2.378   8.7328   5.0057   10.009    0.0597   0.933   0.946    70.3     62    4       0.726    -0.058       3486473757325180032   26       44.45       21.2      5.512    1.622    -0.324    1.988     -1.693    8.9188     5.5612     230.65     4.1534    0.865      67.5      26       4          50.463      1       
  3181149548774349824   50    0.640042   0.386    0.156   0.064   0.033   2.246    0.868    -0.17    8.943    5.6598   12.845    4.0E-4   0.918   0.921    788.8    50    6       0.391    0.357        3181149548774349824   26       40.417      18.399    2.942    2.529    -0.005    2.427     -1.468    8.7195     4.829      221.135    3.3728    0.882      67.9      26       3          46.601      1       
  2985023165738514688   54    0.560095   0.733    0.254   0.13    0.083   -2.767   3.192    -3.264   8.7269   5.0375   12.254    0.0363   0.926   0.934    129.1    54    4       0.914    -0.44        2985023165738514688   25       53.267      24.244    6.457    5.794    -0.215    2.571     -1.153    9.2841     5.7747     93.617     3.8238    0.858      92.1      25       3          52.353      2       
  2973463347160718976   53    0.581474   0.998    0.359   0.169   0.114   -0.74    0.826    -3.49    8.5897   5.0139   10.562    0.0031   0.878   0.925    1255.3   53    6       0.992    -0.118       2973463347160718976   27       67.967      27.929    8.388    5.665    -0.37     1.851     -2.565    8.8732     4.8276     136.649    1.3144    0.853      466.5     27       4          64.112      1       
  2817589255885467520   47    0.607354   1.042    0.348   0.192   0.127   1.908    0.036    -1.636   8.7873   5.2069   11.903    0.0118   0.931   0.937    677.7    47    6       1.027    0.304        2817589255885467520   24       69.71       30.433    7.6      4.895    -0.197    2.471     -1.21     9.1473     5.6637     -290.83    6.9803    0.71       199.0     24       3          70.341      1       
  1838893413177594496   55    0.456344   0.559    0.237   0.089   0.03    -0.023   2.535    -0.769   8.8638   5.583    13.387    0.0293   0.94    0.919    124.9    55    4       0.681    -0.004       1838893413177594496   26       61.009      24.439    9.67     4.575    -0.247    2.551     -0.824    9.3277     6.1992     -16.247    12.9936   0.864      24.6      26       3          103.182     2       
  1376147275855922176   56    0.511981   1.005    0.328   0.172   0.12    2.021    0.154    -1.371   8.6785   5.1329   13.047    0.0094   0.945   0.933    824.1    56    6       1.008    0.322        1376147275855922176   22       88.608      32.525    13.975   5.265    0.016     3.075     -0.107    9.3268     6.1298     -71.747    5.1592    0.833      57.6      22       5          104.175     1       
  1035908595257383424   47    0.604258   0.564    0.209   0.094   0.064   1.855    0.015    -1.544   8.871    5.4576   12.961    0.0023   0.894   0.914    561.5    47    5       0.562    0.295        1035908595257383424   24       57.823      25.402    8.608    2.435    -0.04     2.927     -0.438    9.2888     5.9638     -31.819    5.6299    0.878      38.0      24       3          74.736      1       
  814436815636834944    59    0.562109   0.818    0.271   0.139   0.096   -1.284   -0.135   1.349    8.7161   5.2009   12.867    0.0034   0.934   0.929    1268.4   59    6       0.811    -0.204       814436815636834944    25       59.255      26.799    6.62     0.643    0.016     3.976     -3.309    10.2266    2.9257     288.45     7.686     0.763      39.4      25       3          87.123      2       
  586254622063844736    55    0.602851   0.711    0.245   0.123   0.083   1.828    -0.091   -1.686   8.8194   5.3967   12.441    0.0024   0.943   0.944    1188.5   55    6       0.692    0.291        586254622063844736    27       56.123      25.203    7.847    4.594    -0.067    2.469     -1.14     8.8867     5.3459     -27.364    3.6437    0.888      81.1      27       5          61.68       1       
  418856961738857344    57    0.483174   0.772    0.263   0.143   0.088   0.079    2.834    -0.441   8.9595   5.6064   13.326    0.0035   0.908   0.924    997.8    57    6       0.778    0.013        418856961738857344    26       69.14       30.215    11.312   7.615    0.095     2.249     -0.818    8.3411     5.1792     -24.61     10.148    0.847      31.2      26       3          105.89      1       
  365284017883062784    48    0.629594   0.614    0.229   0.108   0.062   1.591    5.701    -2.589   8.8029   5.205    13.519    0.018    0.925   0.912    159.7    48    4       0.701    0.253        365284017883062784    24       52.654      24.414    6.567    1.844    0.078     3.526     -0.479    9.6535     5.5705     -97.023    8.4583    0.882      25.6      24       3          69.999      2       
  6890242005194233600   56    0.657824   0.866    0.3     0.157   0.1     2.921    2.232    1.736    8.9566   5.5391   13.42     0.0039   0.923   0.935    682.7    56    6       0.864    0.465        6890242005194233600   25       53.286      20.839    10.679   2.666    0.179     2.846     -0.072    8.7713     5.6743     -128.339   8.3672    0.788      27.3      25       4          74.61       2       
  6591208755501548672   48    0.615442   0.852    0.301   0.14    0.095   1.591    5.644    -2.485   8.7451   5.3084   12.313    0.0105   0.903   0.92     289.7    48    6       0.863    0.253        6591208755501548672   24       63.831      29.659    7.535    0.456    -0.078    2.783     2.185     9.2218     8.7017     -53.738    4.6281    0.819      54.5      24       3          77.74       1       
  6570158089992425984   55    0.69612    0.591    0.211   0.096   0.068   2.699    1.646    0.904    8.814    5.3723   12.976    9.0E-4   0.91    0.947    962.4    55    6       0.583    0.43         6570158089992425984   24       66.115      27.016    7.404    7.254    -0.123    3.968     -2.416    10.496     4.2349     36.723     3.844     0.881      70.2      24       4          69.538      2       
  6565527904791301504   53    0.552465   0.675    0.244   0.12    0.069   -1.247   0.316    2.117    9.093    5.8588   12.382    0.0014   0.945   0.911    937.4    53    5       0.66     -0.198       6565527904791301504   24       66.611      21.072    12.759   6.924    -0.392    2.125     -1.119    9.1916     6.3392     26.809     1.7898    0.852      207.7     24       4          66.087      r       
